   6.2857213e-05   0.0000000e+00   3.4781237e-06   5.0171348e-06   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1710487e-05   1.5005332e-05   2.5281477e-05   2.5569644e-05   3.2713801e-05   3.8620237e-05   4.9949142e-05   5.4240836e-05   6.2298026e-05   6.2091808e-05   6.5576787e-05   6.1447825e-05   5.9090006e-05   4.6424006e-05   3.8191302e-05   9.8878238e-05
   2.2591530e-03   3.2991941e-04   4.4479352e-04   7.0782743e-04   8.3200034e-04   1.0293300e-03   9.8031583e-04   1.0034624e-03   9.0906815e-04   9.3696277e-04   9.0097717e-04   8.8103897e-04   5.5360645e-04   1.4125822e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.0710631e-05   3.8209965e-04   6.9694688e-04   7.0446701e-04   8.0660912e-04   7.0427382e-04   7.9776164e-04   7.7323263e-04   8.7307789e-04   7.3859465e-04   7.0371877e-04   4.6096519e-04   4.4265950e-04   2.6303364e-04   3.1714855e-04   3.0466831e-04   5.4623696e-04   6.5495637e-04   8.5968516e-04   8.1875335e-04   8.4776082e-04   6.2969635e-04   5.3421336e-04   2.5752269e-04   2.5815828e-04   1.8524033e-03
   4.9198503e-03   1.2300230e-03   1.2891825e-03   1.9144103e-03   2.3037630e-03   2.7805420e-03   2.7621861e-03   2.8292580e-03   2.6612487e-03   2.6731607e-03   2.4493789e-03   2.0898271e-03   1.0974392e-03   1.3753689e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.8251012e-06   7.1508867e-04   1.6023353e-03   1.9409455e-03   2.2607332e-03   2.1267356e-03   2.2867064e-03   2.2249343e-03   2.3596692e-03   2.0355245e-03   1.8499774e-03   1.2787786e-03   1.1126682e-03   7.2868832e-04   7.9824086e-04   7.7777853e-04   1.3012249e-03   1.6089709e-03   2.0508939e-03   1.9951244e-03   1.9938889e-03   1.4734047e-03   1.1555394e-03   6.3300148e-04   8.2318763e-04   3.8818419e-03
   6.2247976e-03   3.4259850e-03   2.8894754e-03   3.8015287e-03   4.5220033e-03   5.1468857e-03   5.2401624e-03   5.1811676e-03   4.7843205e-03   4.2222124e-03   3.0220067e-03   1.4846929e-03   2.2925221e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.1122132e-05   9.0679689e-04   2.0929995e-03   3.1468583e-03   3.6971164e-03   4.1083599e-03   4.2289202e-03   4.3240865e-03   3.9535422e-03   3.5170827e-03   2.7622791e-03   2.2690469e-03   1.6739750e-03   1.6860545e-03   1.8135457e-03   2.5925390e-03   3.1930803e-03   3.7498470e-03   3.7760862e-03   3.5809583e-03   2.7859267e-03   2.0641325e-03   1.6427592e-03   2.2864865e-03   4.8491155e-03
   4.9469272e-03   4.4577434e-03   4.3476448e-03   4.8581741e-03   5.3732900e-03   5.6974385e-03   5.6375697e-03   5.1762823e-03   4.1999224e-03   2.5373099e-03   2.8461298e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.2923621e-05   1.0065608e-03   2.7538194e-03   3.8217408e-03   4.4078061e-03   4.6531904e-03   4.5440103e-03   4.2044689e-03   3.6994771e-03   3.2263952e-03   2.8380918e-03   2.7596633e-03   3.0195895e-03   3.5310274e-03   4.0345154e-03   4.3912146e-03   4.4200866e-03   4.1167889e-03   3.4451367e-03   2.7699878e-03   2.7477804e-03   3.2706946e-03   3.9000184e-03
   2.3687799e-03   2.5849215e-03   2.7061751e-03   2.8396579e-03   2.9193719e-03   2.8608748e-03   2.5931875e-03   2.0436859e-03   1.1419747e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.5920509e-04   1.2242880e-03   1.8524356e-03   2.2123679e-03   2.3663827e-03   2.3658421e-03   2.2786845e-03   2.1625184e-03   2.0838113e-03   2.0827682e-03   2.1769357e-03   2.3307434e-03   2.4874312e-03   2.5779134e-03   2.5602192e-03   2.4116513e-03   2.1553916e-03   1.8647961e-03   1.8789207e-03   1.9627267e-03   1.9723349e-03
   1.3026427e-03   1.5308720e-03   1.5720106e-03   1.5847615e-03   1.5451978e-03   1.4026566e-03   1.1385157e-03   7.0026011e-04   6.6164849e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1680333e-04   6.9913774e-04   1.0139199e-03   1.2121478e-03   1.3075250e-03   1.3515042e-03   1.3527299e-03   1.3654889e-03   1.3833125e-03   1.4242040e-03   1.4690546e-03   1.5172561e-03   1.5302261e-03   1.5098684e-03   1.4326895e-03   1.3247253e-03   1.1940094e-03   1.1910110e-03   1.2001127e-03   1.0725587e-03
   8.8830639e-04   1.2564640e-03   1.2419137e-03   1.1904253e-03   1.1007850e-03   9.1409701e-04   6.4955416e-04   2.4403977e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.0299508e-04   6.0193802e-04   8.2927692e-04   9.6269571e-04   1.0661179e-03   1.1047667e-03   1.1586723e-03   1.1762500e-03   1.1888010e-03   1.1737812e-03   1.1728595e-03   1.1402834e-03   1.1133661e-03   1.0479878e-03   9.9134786e-04   9.2275481e-04   9.2924061e-04   9.3137830e-04   6.3536971e-04
   2.5700785e-04   8.9292242e-04   8.2908393e-04   7.3478821e-04   6.4859480e-04   4.9318155e-04   3.5274366e-04   1.2676482e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   2.1881356e-04   2.2264489e-04   2.2570536e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0869673e-06   1.3578238e-04   2.8073090e-04   4.3689185e-04   5.2261928e-04   6.2693294e-04   6.4659398e-04   7.0861455e-04   6.8835543e-04   6.3815004e-04   5.2381778e-04   4.4855484e-04   3.4504277e-04   3.4005522e-04   2.7140521e-04   2.6316778e-04   2.5264396e-04   3.4440251e-04   3.6747691e-04   0.0000000e+00
   0.0000000e+00   8.1856185e-04   6.9293901e-04   6.3230832e-04   6.8094384e-04   6.4191013e-04   6.2946283e-04   5.2829227e-04   4.2122772e-04   2.5822296e-04   9.8837036e-05   3.0478087e-04   1.2850233e-03   2.8180351e-03   4.9897903e-03   5.1500278e-03   4.9521829e-03   2.9853882e-03   1.5143401e-03   4.2903489e-04   9.6403397e-05   1.0477069e-04   2.5674770e-04   3.2053604e-04   4.1827862e-04   4.1218959e-04   4.5679876e-04   3.9066089e-04   3.9069523e-04   3.0434790e-04   3.7823436e-04   2.9906154e-04   1.5712529e-04   4.7228990e-06   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
