   4.1908396e-05   8.1766267e-05   4.6032233e-05   4.7145564e-05   4.5285392e-05   3.7024877e-05   3.4162430e-05   3.0770633e-05   3.3390890e-05   3.3461714e-05   3.3831447e-05   3.1251459e-05   2.7127177e-05   2.3161465e-05   1.9311656e-05   1.5240597e-05   1.1474551e-05   9.0288797e-06   8.2638479e-06   8.2733538e-06   6.4611438e-06   3.5549735e-06   5.4706819e-07   2.3135000e-06   3.3964290e-06   1.0723831e-06   0.0000000e+00   6.3049169e-09   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.7348854e-06   0.0000000e+00   0.0000000e+00   1.8842594e-06   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0113967e-04
   2.8281662e-04   1.7006378e-03   5.5117425e-04   3.9478202e-04   3.0138487e-04   1.9188261e-04   1.3714301e-04   1.3504014e-04   1.8504533e-04   2.6382042e-04   3.5859345e-04   4.1708296e-04   4.9472814e-04   5.7400441e-04   6.2454324e-04   6.1606984e-04   5.8998462e-04   5.3213665e-04   3.9185792e-04   2.5433204e-04   1.1955827e-04   4.5442133e-05   9.1440251e-07   3.9474518e-05   1.3902122e-04   3.5029820e-04   5.9348891e-04   7.5251418e-04   9.0262751e-04   1.1186579e-03   1.2516025e-03   1.3439497e-03   1.2554675e-03   1.2351883e-03   1.0152552e-03   6.2888963e-04   0.0000000e+00   0.0000000e+00   1.2944512e-04   1.1002993e-03   1.2570220e-03   1.4180086e-03   4.9958936e-03
   8.6992589e-04   3.6617772e-03   1.4738166e-03   9.2721570e-04   6.5010929e-04   4.0221060e-04   2.9113369e-04   2.8551044e-04   3.8833115e-04   5.7055188e-04   8.1448324e-04   1.0327898e-03   1.2645189e-03   1.4775816e-03   1.6126903e-03   1.6064769e-03   1.5255976e-03   1.2914572e-03   8.9858330e-04   5.3485697e-04   2.3123005e-04   8.8139127e-05   6.0660574e-06   8.1714557e-05   2.7276851e-04   7.6516965e-04   1.4454534e-03   2.0029127e-03   2.4881094e-03   3.0371525e-03   3.3890170e-03   3.5880361e-03   3.3585558e-03   3.0592987e-03   2.1799185e-03   8.4919880e-04   0.0000000e+00   0.0000000e+00   9.7417050e-05   2.0194214e-03   3.0262012e-03   4.2102979e-03   1.0997694e-02
   2.3331962e-03   4.7371601e-03   2.9576746e-03   1.9071364e-03   1.2494895e-03   8.3293206e-04   6.4695804e-04   6.1931967e-04   7.6514266e-04   1.0350917e-03   1.4408631e-03   1.8967404e-03   2.3787334e-03   2.7438536e-03   2.9344586e-03   2.8741326e-03   2.5619165e-03   1.8602220e-03   1.1194634e-03   5.6382086e-04   2.2805519e-04   1.1190278e-04   4.0509793e-05   1.1170307e-04   2.5768946e-04   7.5114624e-04   1.8199000e-03   3.3109305e-03   4.5246778e-03   5.4976915e-03   6.0717571e-03   6.1699774e-03   5.4842267e-03   3.9208966e-03   1.3536030e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.0246145e-04   3.5389673e-03   7.6936258e-03   1.3400310e-02
   2.9292170e-03   3.6806881e-03   3.1663997e-03   2.4583057e-03   1.7103197e-03   1.3130903e-03   1.1061238e-03   1.0530213e-03   1.1228975e-03   1.3235444e-03   1.6811921e-03   2.1272934e-03   2.6504604e-03   2.9757582e-03   3.0538426e-03   2.8181784e-03   2.1984072e-03   1.2821249e-03   5.7872872e-04   2.9870234e-04   1.7587595e-04   1.3033697e-04   1.0571276e-04   1.3065477e-04   1.8557024e-04   3.4327068e-04   8.4083974e-04   2.8139063e-03   4.3876862e-03   5.4042740e-03   5.7938740e-03   5.4059753e-03   3.9811969e-03   1.1771871e-03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   5.2049303e-04   5.4545968e-03   8.1828723e-03
   1.6445235e-03   1.7553953e-03   1.7011124e-03   1.4786626e-03   1.2027838e-03   1.0007023e-03   8.9274691e-04   8.4551748e-04   8.5344410e-04   8.9444873e-04   1.0297238e-03   1.1515189e-03   1.3592686e-03   1.4544707e-03   1.4048408e-03   1.1800083e-03   7.5318359e-04   3.6295854e-04   2.0897453e-04   1.4371577e-04   1.1056701e-04   9.3500623e-05   9.0084640e-05   9.2394806e-05   1.0835182e-04   1.4093961e-04   2.0208890e-04   9.3301686e-04   1.6954326e-03   2.1254524e-03   2.1614138e-03   1.7281743e-03   7.5335180e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0033999e-03   2.1401910e-03
   9.5570554e-04   9.3119674e-04   9.6286151e-04   8.8184220e-04   7.7545952e-04   6.8187482e-04   6.2360972e-04   5.9654991e-04   5.7806843e-04   5.9583351e-04   6.3076420e-04   6.5996849e-04   6.9895266e-04   7.0809077e-04   6.4102849e-04   4.8605111e-04   2.9803856e-04   1.5961850e-04   1.1295280e-04   8.6745295e-05   7.2155511e-05   6.4609781e-05   6.8299228e-05   6.2752741e-05   6.5273439e-05   7.3317501e-05   8.5867293e-05   2.4362176e-04   5.8312211e-04   7.4410654e-04   6.9620833e-04   4.0759807e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   3.6129666e-04
   6.8030764e-04   5.3442454e-04   6.6306181e-04   6.3478278e-04   5.8934229e-04   5.6777293e-04   5.3069928e-04   5.1535310e-04   4.7801070e-04   4.6810186e-04   4.6281636e-04   4.6633914e-04   4.6149176e-04   4.3111701e-04   3.6784128e-04   2.7014906e-04   1.5123093e-04   9.9568341e-05   8.0063020e-05   6.3031748e-05   5.5705371e-05   5.8989139e-05   7.9840163e-05   6.0431155e-05   5.0643874e-05   5.1003531e-05   5.5987262e-05   4.8461334e-05   1.8062396e-04   2.3636665e-04   1.5642841e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   7.9267927e-05   0.0000000e+00   5.5498340e-05   6.9298177e-05   1.0568850e-04   2.0340252e-04   2.3043074e-04   2.5695729e-04   1.8656970e-04   1.4359325e-04   9.7234721e-05   8.0119068e-05   7.7235485e-05   7.1545031e-05   4.4922316e-05   1.8268167e-05   1.6874800e-05   1.0668791e-05   1.7275023e-05   1.2476675e-05   2.0711309e-05   1.4552500e-04   2.8107939e-04   2.5671320e-04   1.9922319e-04   2.3638237e-05   3.4092545e-05   2.6807269e-05   2.8465492e-05   8.2544743e-06   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.1394629e-03   1.5026647e-03   5.7558494e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.2510838e-05   1.6664950e-04   2.1010208e-05   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.0387777e-05   4.3497199e-04   9.4765976e-04   1.3288914e-03   1.6834007e-03   1.5628520e-03   1.2588759e-03   6.1132446e-04   1.5523378e-04   7.4969647e-05   1.0229195e-04   1.4531955e-04   1.0782123e-04   8.5857774e-05   0.0000000e+00   0.0000000e+00   4.2390293e-05   1.1601123e-03   4.4669630e-03   5.2316837e-03   3.1654281e-03   3.0835372e-04   0.0000000e+00   0.0000000e+00   0.0000000e+00
